timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:20:36.332, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:36.332, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 15:20:37.332, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.76 W
2025/07/17 15:20:37.332, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:37.332, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:20:38.332, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 101.00 W
2025/07/17 15:20:38.332, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:20:38.332, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:20:39.332, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 101.15 W
2025/07/17 15:20:39.332, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:20:39.332, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:20:40.333, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.91 W
2025/07/17 15:20:40.333, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 15:20:40.333, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:41.333, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.75 W
2025/07/17 15:20:41.333, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 15:20:41.333, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:42.333, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.66 W
2025/07/17 15:20:42.333, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:42.333, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:43.333, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:20:43.333, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:43.333, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:44.334, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:20:44.334, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:44.334, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:20:45.334, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:20:45.334, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:45.334, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.87 W
2025/07/17 15:20:46.334, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.94 W
2025/07/17 15:20:46.334, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:46.334, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
