timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:22:17.780, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.78 W
2025/07/17 15:22:17.780, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:17.781, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.88 W
2025/07/17 15:22:18.781, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.82 W
2025/07/17 15:22:18.781, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:18.781, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:19.781, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.06 W
2025/07/17 15:22:19.781, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:19.781, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:20.781, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.18 W
2025/07/17 15:22:20.781, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:20.781, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:21.782, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.94 W
2025/07/17 15:22:21.782, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:21.782, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:22:22.782, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.82 W
2025/07/17 15:22:22.782, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:22:22.782, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.99 W
2025/07/17 15:22:23.782, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.78 W
2025/07/17 15:22:23.782, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.81 W
