timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:33:01.117, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 42.92 W
2025/07/17 15:33:01.117, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:33:01.117, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.91 W
2025/07/17 15:33:02.118, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 42.80 W
2025/07/17 15:33:02.118, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:33:02.118, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:33:03.118, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 42.80 W
2025/07/17 15:33:03.118, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:33:03.118, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:33:04.118, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 42.68 W
2025/07/17 15:33:04.118, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:33:04.118, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:33:05.118, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 42.56 W
2025/07/17 15:33:05.119, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:33:05.119, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:33:06.119, 0 %, 0 %, 3 MiB, 46068 MiB, 60, 42.88 W
2025/07/17 15:33:06.119, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.87 W
2025/07/17 15:33:06.119, 0 %, 0 %, 1 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:33:07.119, 0 %, 0 %, 25 MiB, 46068 MiB, 62, 94.81 W
2025/07/17 15:33:07.120, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.48 W
2025/07/17 15:33:07.120, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.85 W
2025/07/17 15:33:08.120, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 99.00 W
2025/07/17 15:33:08.120, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:08.120, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:33:09.120, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 99.09 W
2025/07/17 15:33:09.120, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:09.120, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:10.120, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 99.11 W
2025/07/17 15:33:10.120, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:10.120, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:11.120, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 98.51 W
2025/07/17 15:33:11.121, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:11.121, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:33:12.121, 0 %, 0 %, 433 MiB, 46068 MiB, 62, 98.57 W
2025/07/17 15:33:12.121, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:12.121, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:13.121, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.94 W
2025/07/17 15:33:13.121, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:13.121, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:14.121, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 99.31 W
2025/07/17 15:33:14.121, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:14.121, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:33:15.121, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.53 W
2025/07/17 15:33:15.122, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:33:15.122, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.04 W
2025/07/17 15:33:16.122, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.45 W
2025/07/17 15:33:16.122, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:16.122, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:17.122, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.45 W
2025/07/17 15:33:17.122, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:17.122, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:33:18.122, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.32 W
2025/07/17 15:33:18.122, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:18.122, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:33:19.122, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.32 W
2025/07/17 15:33:19.123, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:33:19.123, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:33:20.123, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.57 W
2025/07/17 15:33:20.123, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:20.123, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.90 W
2025/07/17 15:33:21.123, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.57 W
2025/07/17 15:33:21.123, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:21.123, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.95 W
2025/07/17 15:33:22.123, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.45 W
2025/07/17 15:33:22.123, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:22.123, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.07 W
2025/07/17 15:33:23.124, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.29 W
2025/07/17 15:33:23.124, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:33:23.124, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:33:24.124, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.29 W
2025/07/17 15:33:24.124, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:33:24.124, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:33:25.124, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.45 W
2025/07/17 15:33:25.124, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:25.124, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:33:26.124, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.66 W
