timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:37:14.423, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:37:14.423, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.80 W
2025/07/17 14:37:14.423, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.60 W
2025/07/17 14:37:15.423, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.19 W
2025/07/17 14:37:15.424, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.79 W
2025/07/17 14:37:15.424, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.47 W
2025/07/17 14:37:16.424, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.11 W
2025/07/17 14:37:16.424, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.04 W
2025/07/17 14:37:16.424, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.49 W
2025/07/17 14:37:17.424, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.26 W
2025/07/17 14:37:17.424, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.06 W
2025/07/17 14:37:17.424, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:18.424, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.21 W
2025/07/17 14:37:18.424, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:18.424, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:19.424, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.97 W
2025/07/17 14:37:19.424, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:19.424, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:20.424, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.89 W
2025/07/17 14:37:20.425, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:20.425, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.39 W
2025/07/17 14:37:21.425, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.01 W
2025/07/17 14:37:21.425, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:21.425, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.39 W
2025/07/17 14:37:22.426, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.26 W
2025/07/17 14:37:22.426, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:22.426, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:23.426, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:37:23.426, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:37:23.426, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:24.426, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.95 W
2025/07/17 14:37:24.426, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.81 W
2025/07/17 14:37:24.426, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.61 W
2025/07/17 14:37:25.426, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.99 W
2025/07/17 14:37:25.426, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:37:25.426, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.61 W
2025/07/17 14:37:26.427, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.14 W
2025/07/17 14:37:26.427, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:26.427, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:27.427, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.10 W
2025/07/17 14:37:27.427, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
