timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:48:24.206, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.03 W
2025/07/17 14:48:24.206, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.96 W
2025/07/17 14:48:25.206, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.81 W
2025/07/17 14:48:25.206, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.03 W
2025/07/17 14:48:25.206, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 14:48:26.206, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.84 W
2025/07/17 14:48:26.206, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:26.206, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 14:48:27.207, 0 %, 0 %, 3947 MiB, 46068 MiB, 64, 100.72 W
2025/07/17 14:48:27.207, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:27.207, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 14:48:28.207, 0 %, 0 %, 3947 MiB, 46068 MiB, 63, 100.32 W
2025/07/17 14:48:28.207, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:28.207, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 14:48:29.207, 0 %, 0 %, 3947 MiB, 46068 MiB, 63, 99.96 W
2025/07/17 14:48:29.207, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.05 W
2025/07/17 14:48:29.207, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.91 W
2025/07/17 14:48:30.207, 0 %, 0 %, 3947 MiB, 46068 MiB, 63, 99.62 W
2025/07/17 14:48:30.207, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.04 W
2025/07/17 14:48:30.207, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.74 W
2025/07/17 14:48:31.208, 0 %, 0 %, 3947 MiB, 46068 MiB, 63, 99.47 W
2025/07/17 14:48:31.208, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.03 W
2025/07/17 14:48:31.208, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.72 W
2025/07/17 14:48:32.208, 0 %, 0 %, 3947 MiB, 46068 MiB, 62, 99.38 W
2025/07/17 14:48:32.208, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 32.04 W
2025/07/17 14:48:32.208, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.72 W
2025/07/17 14:48:33.208, 0 %, 0 %, 3947 MiB, 46068 MiB, 62, 99.50 W
2025/07/17 14:48:33.208, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.93 W
2025/07/17 14:48:33.208, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.72 W
2025/07/17 14:48:34.209, 0 %, 0 %, 3947 MiB, 46068 MiB, 62, 99.50 W
2025/07/17 14:48:34.209, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.93 W
2025/07/17 14:48:34.209, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:48:35.209, 0 %, 0 %, 3947 MiB, 46068 MiB, 62, 99.17 W
2025/07/17 14:48:35.209, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:48:35.209, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:48:36.209, 0 %, 0 %, 3947 MiB, 46068 MiB, 62, 98.92 W
2025/07/17 14:48:36.209, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.93 W
2025/07/17 14:48:36.209, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:48:37.209, 0 %, 0 %, 3947 MiB, 46068 MiB, 62, 98.71 W
2025/07/17 14:48:37.210, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 32.06 W
2025/07/17 14:48:37.210, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.74 W
2025/07/17 14:48:38.210, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 98.50 W
2025/07/17 14:48:38.210, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.95 W
2025/07/17 14:48:38.210, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 33.00 W
2025/07/17 14:48:39.210, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 98.38 W
2025/07/17 14:48:39.211, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:39.211, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 33.00 W
2025/07/17 14:48:40.211, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 98.62 W
2025/07/17 14:48:40.211, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:40.211, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:41.211, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 98.62 W
2025/07/17 14:48:41.211, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:41.211, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:42.211, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 98.38 W
2025/07/17 14:48:42.211, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:48:42.211, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:43.211, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 98.14 W
2025/07/17 14:48:43.212, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:48:43.212, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:44.212, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 97.89 W
2025/07/17 14:48:44.212, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:44.212, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:45.212, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 97.89 W
2025/07/17 14:48:45.212, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:45.212, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:46.212, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 97.78 W
2025/07/17 14:48:46.212, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:46.212, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:47.212, 0 %, 0 %, 3947 MiB, 46068 MiB, 61, 97.90 W
2025/07/17 14:48:47.213, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:47.213, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
